NHL_ID,Player,Team,Position,Jersey#,DOB,_source
8482160,Martin Chromiak,LAK,R,42.0,,nhl_search_api
8480992,Magnus Chrona,NSH,G,30.0,,nhl_search_api
8477480,Eric Comrie,WPG,G,1.0,,nhl_search_api
8485385,Braeden Cootes,VAN,C,80.0,,nhl_search_api
8482141,Lukas Cormier,VGK,D,51.0,,nhl_search_api
8481032,Paul Cotter,NJD,L,47.0,,nhl_search_api
8485628,Jackson Crowder,WSH,C,,,nhl_search_api
8485648,Aron Dahlqvist,WSH,D,,,nhl_search_api
8483740,Josh Davies,FLA,L,56.0,,nhl_search_api
8482076,Nico Daws,NJD,G,50.0,,nhl_search_api
8478494,Alexander Dergachyov,LAK,C,,,nhl_search_api
8477503,Max Domi,TOR,C,11.0,,nhl_search_api
8481750,Braden Doyle,LAK,D,,,nhl_search_api
8477494,Jonathan Drouin,NYI,L,29.0,,nhl_search_api
8479400,Pierre-Luc Dubois,WSH,L,80.0,,nhl_search_api
8483436,Artem Duda,UTA,D,84.0,,nhl_search_api
8482623,Josh Dunne,BUF,C,44.0,,nhl_search_api
8481726,Adam Edstrom,NYR,C,84.0,,nhl_search_api
8477932,Aaron Ekblad,FLA,D,5.0,,nhl_search_api
8475218,Mattias Ekholm,EDM,D,14.0,,nhl_search_api
8477454,Adam Erne,DAL,L,73.0,,nhl_search_api
8484166,Adam Fantilli,CBJ,C,19.0,,nhl_search_api
8484400,Jiri Felcman,CHI,C,75.0,,nhl_search_api
8484471,Emmitt Finnie,DET,C,58.0,,nhl_search_api
8484135,Parker Ford,WPG,C,25.0,,nhl_search_api
8485599,Aiden Foster,TBL,C,95.0,,nhl_search_api
8484170,Jacob Fowler,MTL,G,32.0,,nhl_search_api
8475848,Brendan Gallagher,MTL,R,11.0,,nhl_search_api
8480283,Tobias Geisser,WSH,D,46.0,,nhl_search_api
8480870,Bo Groulx,TOR,C,21.0,,nhl_search_api
8476891,Matt Grzelcyk,CHI,D,48.0,,nhl_search_api
8483676,Stephen Halliday,OTT,C,83.0,,nhl_search_api
8483531,Brian Halonen,NJD,L,48.0,,nhl_search_api
8478396,Noah Hanifin,VGK,D,15.0,,nhl_search_api
8482923,Taige Harding,CHI,D,47.0,,nhl_search_api
8479656,Cam Hebig,UTA,C,78.0,,nhl_search_api
8475167,Victor Hedman,TBL,D,77.0,,nhl_search_api
8481572,Ville Heinola,WPG,D,34.0,,nhl_search_api
8484795,Tij Iginla,UTA,C,12.0,,nhl_search_api
8483930,Ivan Ivan,COL,C,82.0,,nhl_search_api
8483459,Dylan James,DET,L,,,nhl_search_api
8479661,Tanner Jeannot,BOS,L,84.0,,nhl_search_api
8476432,Boone Jenner,CBJ,C,38.0,,nhl_search_api
8477992,Jonas Johansson,TBL,G,31.0,,nhl_search_api
8481554,Kaapo Kakko,SEA,R,84.0,,nhl_search_api
8474578,Erik Karlsson,PIT,D,65.0,,nhl_search_api
8485023,Nicholas Kempf,WSH,G,,,nhl_search_api
8483726,Maximilian Kilpinen,DET,L,,,nhl_search_api
8485018,Christian Kirsch,SJS,G,,,nhl_search_api
8483609,Adam Klapka,CGY,R,43.0,,nhl_search_api
8481519,Spencer Knight,CHI,G,30.0,,nhl_search_api
8483787,Cole Knuble,PHI,R,54.0,,nhl_search_api
8471685,Anze Kopitar,LAK,C,11.0,,nhl_search_api
8482710,Dmitri Kostenko,MTL,D,,,nhl_search_api
8476967,Brett Kulak,PIT,D,77.0,,nhl_search_api
8479550,Tanner Laczynski,VGK,C,28.0,,nhl_search_api
8482109,Alexis Lafrenière,NYR,L,13.0,,nhl_search_api
8477996,Juho Lammikko,NJD,C,83.0,,nhl_search_api
8485411,Ryker Lee,NSH,R,73.0,,nhl_search_api
8483475,Topias Leinonen,BUF,G,50.0,,nhl_search_api
8476854,Hampus Lindholm,BOS,D,27.0,,nhl_search_api
8483695,Amadeus Lombardi,DET,C,78.0,,nhl_search_api
8482770,Vladislav Lukashevich,FLA,D,,,nhl_search_api
8481547,Simon Lundmark,TBL,D,7.0,,nhl_search_api
8479312,Alex Lyon,BUF,G,34.0,,nhl_search_api
8476874,Olli Määttä,UTA,D,2.0,,nhl_search_api
8485472,Caleb MacDonald,CBJ,D,94.0,,nhl_search_api
8485662,Andrew MacNiel,MTL,D,,,nhl_search_api
8479372,Joshua Mahura,SEA,D,28.0,,nhl_search_api
8478507,John Marino,UTA,D,6.0,,nhl_search_api
8485405,Brady Martin,NSH,C,44.0,,nhl_search_api
8482690,Ayrton Martino,DAL,L,60.0,,nhl_search_api
8476921,Jordan Martinook,CAR,L,48.0,,nhl_search_api
8476875,Mike Matheson,MTL,D,8.0,,nhl_search_api
8482808,Jack Matier,NSH,D,51.0,,nhl_search_api
8475795,Dylan McIlrath,WSH,D,52.0,,nhl_search_api
8485590,Samuel Meloche,BUF,G,,,nhl_search_api
8482447,Leevi Meriläinen,OTT,G,1.0,,nhl_search_api
8477541,Dakota Mermis,TOR,D,36.0,,nhl_search_api
8483488,Filip Mesar,MTL,R,46.0,,nhl_search_api
8482829,Michael Milne,TBL,L,60.0,,nhl_search_api
8484194,Aram Minnetian,DAL,D,,,nhl_search_api
8485053,Jonathan Morello,BOS,C,,,nhl_search_api
8475852,Petr Mrazek,ANA,G,34.0,,nhl_search_api
8481754,Nikita Nesterenko,ANA,C,13.0,,nhl_search_api
8485087,William Nicholl,EDM,C,56.0,,nhl_search_api
8482916,Nikita Novikov,BUF,D,91.0,,nhl_search_api
8485654,Melvin Novotny,BUF,L,,,nhl_search_api
8477498,Darnell Nurse,EDM,D,25.0,,nhl_search_api
8482712,Oskar Olausson,MIN,R,17.0,,nhl_search_api
8483689,Daniil Orlov,NJD,D,,,nhl_search_api
8476292,Ondrej Palat,NYI,L,81.0,,nhl_search_api
8485142,Jackson Parsons,OTT,G,,,nhl_search_api
8477361,Cal Petersen,MIN,G,40.0,,nhl_search_api
8475717,Calvin Pickard,EDM,G,30.0,,nhl_search_api
8474565,Alex Pietrangelo,VGK,D,7.0,,nhl_search_api
8484214,Luca Pinelli,CBJ,C,53.0,,nhl_search_api
8480068,Ryan Poehling,ANA,C,25.0,,nhl_search_api
8482671,Owen Power,BUF,D,25.0,,nhl_search_api
8485459,John Prokop,TOR,D,,,nhl_search_api
8484865,Colin Ralph,STL,D,,,nhl_search_api
8482078,Lucas Raymond,DET,L,23.0,,nhl_search_api
8471817,Ryan Reaves,SJS,R,75.0,,nhl_search_api
8485089,James Reeder,LAK,R,,,nhl_search_api
8480831,Alec Regula,EDM,D,75.0,,nhl_search_api
8477933,Sam Reinhart,FLA,C,13.0,,nhl_search_api
8483546,Marshall Rifai,TOR,D,83.0,,nhl_search_api
8483506,Sam Rinzel,CHI,D,6.0,,nhl_search_api
8481525,Matthew Robertson,NYR,D,29.0,,nhl_search_api
8483043,Tucker Robertson,PHI,C,21.0,,nhl_search_api
8478542,Evan Rodrigues,FLA,C,17.0,,nhl_search_api
