key,change_type,field,before,after
NHL:8479549.0,added,__row__,,"{""Player"": ""Konstantin Volkov"", ""Team"": ""NSH"", ""Position"": ""G"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 28, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8479549.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8479599.0,added,__row__,,"{""Player"": ""Nikolai Chebykin"", ""Team"": ""TOR"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 28, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8479599.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8479944.0,added,__row__,,"{""Player"": ""Zachary Aston-Reese"", ""Team"": ""CBJ"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 31, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8479944.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8480029.0,added,__row__,,"{""Player"": ""Alex Formenton"", ""Team"": ""(N/A)"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 26, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8480029.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8480037.0,added,__row__,,"{""Player"": ""Aleksi Heponiemi"", ""Team"": ""FLA"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 26, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8480037.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8480064.0,added,__row__,,"{""Player"": ""Josh Norris"", ""Team"": ""BUF"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 26, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8480064.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8480246.0,added,__row__,,"{""Player"": ""Nick Perbix"", ""Team"": ""NSH"", ""Position"": ""D"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 27, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8480246.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8480283.0,added,__row__,,"{""Player"": ""Tobias Geisser"", ""Team"": ""WSH"", ""Position"": ""D"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 26, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8480283.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8480284.0,added,__row__,,"{""Player"": ""Vladislav Kara"", ""Team"": ""TOR"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 27, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8480284.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8480846.0,added,__row__,,"{""Player"": ""Sampo Ranta"", ""Team"": ""COL"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 25, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8480846.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
